date,target_type,target,horizon,direction,strength,confidence,source_weight,title,source_url
2025-04-25,stock,600160.SH,mid,neutral,2,0.62,1.0,巨化股份:巨化股份独立董事(鲁桂华)2024年度述职报告,https://data.eastmoney.com/notices/detail/600160/AN202504241661699361.html
2025-04-25,stock,600160.SH,mid,neutral,2,0.62,1.0,巨化股份:巨化股份监事会九届十次会议决议公告,https://data.eastmoney.com/notices/detail/600160/AN202504241661698653.html
2025-04-25,stock,600160.SH,mid,neutral,2,0.62,1.0,巨化股份:巨化股份续聘会计师事务所公告,https://data.eastmoney.com/notices/detail/600160/AN202504241661698638.html
2025-04-25,stock,600160.SH,mid,neutral,2,0.62,1.0,巨化股份:巨化股份董事会九届十五次会议决议公告,https://data.eastmoney.com/notices/detail/600160/AN202504241661699360.html
2025-04-25,stock,600160.SH,mid,neutral,2,0.62,1.0,巨化股份:巨化股份董事会关于独立董事独立性情况的专项意见,https://data.eastmoney.com/notices/detail/600160/AN202504241661698641.html
2025-04-25,stock,600160.SH,mid,neutral,2,0.62,1.0,巨化股份:巨化股份董事会审计委员会2024年度履职报告,https://data.eastmoney.com/notices/detail/600160/AN202504241661698649.html
2025-04-25,stock,600160.SH,mid,neutral,2,0.62,1.0,巨化股份:巨化股份董事会审计委员会对会计师事务所2024年度履行监督职责情况的报告,https://data.eastmoney.com/notices/detail/600160/AN202504241661698639.html
2025-04-25,stock,600160.SH,mid,neutral,2,0.62,1.0,巨化股份:巨化集团财务有限责任公司2024年度存款风险评估报告,https://data.eastmoney.com/notices/detail/600160/AN202504241661699365.html
2025-04-29,stock,600160.SH,mid,neutral,2,0.62,1.0,巨化股份:巨化股份2025年第一季度报告,https://data.eastmoney.com/notices/detail/600160/AN202504281663880343.html
2025-05-07,stock,600160.SH,mid,neutral,2,0.62,1.0,巨化股份:巨化股份2024年年度股东大会会议资料,https://data.eastmoney.com/notices/detail/600160/AN202505061668352778.html
2025-05-07,stock,600160.SH,mid,neutral,2,0.62,1.0,巨化股份:巨化股份关于召开2024年度暨2025年第一季度业绩说明会的公告,https://data.eastmoney.com/notices/detail/600160/AN202505061668352485.html
2025-05-15,stock,600160.SH,mid,bullish,3,0.74,1.0,巨化股份:巨化股份关于担保进展情况的公告,https://data.eastmoney.com/notices/detail/600160/AN202505141672722822.html
2025-05-16,stock,600160.SH,mid,neutral,2,0.62,1.0,巨化股份:巨化股份2024年年度股东大会之法律意见书,https://data.eastmoney.com/notices/detail/600160/AN202505151673311647.html
2025-05-16,stock,600160.SH,mid,neutral,2,0.62,1.0,巨化股份:巨化股份2024年年度股东大会决议公告,https://data.eastmoney.com/notices/detail/600160/AN202505151673311644.html
2025-05-23,stock,600160.SH,mid,neutral,2,0.62,1.0,巨化股份:2024年度暨2025年第一季度业绩说明会召开情况,https://data.eastmoney.com/notices/detail/600160/AN202505231677764268.html
2025-05-24,stock,600160.SH,mid,neutral,2,0.62,1.0,巨化股份:巨化股份关于参加“在浙里看国企”浙江国有控股上市公司集体业绩说明会的公告,https://data.eastmoney.com/notices/detail/600160/AN202505231677749067.html
2025-05-29,stock,600160.SH,mid,neutral,2,0.62,1.0,巨化股份:巨化股份2024年年度权益分派实施公告,https://data.eastmoney.com/notices/detail/600160/AN202505281680678591.html
2025-05-30,stock,600160.SH,mid,neutral,2,0.62,1.0,巨化股份:关于参加“在浙里看国企”浙江国有控股上市公司集体业绩说明会情况,https://data.eastmoney.com/notices/detail/600160/AN202505301681808775.html
2025-05-30,stock,600160.SH,mid,bullish,4,0.82,1.0,巨化股份:巨化股份关于控股股东增持股份进展公告,https://data.eastmoney.com/notices/detail/600160/AN202505291681226913.html
2025-06-07,stock,600160.SH,mid,neutral,2,0.62,1.0,巨化股份:巨化股份关于举办投资者接待日活动的公告,https://data.eastmoney.com/notices/detail/600160/AN202506061685912581.html
2025-06-07,stock,600160.SH,mid,neutral,2,0.62,1.0,巨化股份:巨化股份关于向子公司提供委托贷款额度的公告,https://data.eastmoney.com/notices/detail/600160/AN202506061685912580.html
2025-06-17,stock,600160.SH,mid,neutral,2,0.62,1.0,巨化股份:巨化股份关于投资者接待日活动召开情况的公告,https://data.eastmoney.com/notices/detail/600160/AN202506161692025521.html
2025-06-21,stock,600160.SH,mid,neutral,2,0.62,1.0,巨化股份:巨化股份关于控股子公司甘肃巨化新材有限公司对其全资子公司增资用于实施1GW风电场项目公告,https://data.eastmoney.com/notices/detail/600160/AN202506201694439728.html
2025-06-21,stock,600160.SH,mid,neutral,2,0.62,1.0,巨化股份:甘肃巨化新能源(玉门)有限公司玉门北山1GW风电场工程可行性研究报告,https://data.eastmoney.com/notices/detail/600160/AN202506201694439734.html
2025-07-01,stock,600160.SH,mid,bullish,4,0.82,1.0,巨化股份:国浩律师(杭州)事务所关于浙江巨化股份有限公司控股股东一致行动人增持公司股份之法律意见书,https://data.eastmoney.com/notices/detail/600160/AN202506301700421577.html
2025-07-01,stock,600160.SH,mid,bullish,4,0.82,1.0,巨化股份:巨化股份关于控股股东增持公司股份结果的公告,https://data.eastmoney.com/notices/detail/600160/AN202506301700421578.html
2025-07-09,stock,600160.SH,mid,neutral,2,0.62,1.0,巨化股份:巨化股份2025年上半年主要经营数据公告,https://data.eastmoney.com/notices/detail/600160/AN202507081705163133.html
2025-07-09,stock,600160.SH,mid,bullish,4,0.82,1.0,巨化股份:巨化股份2025年半年度业绩预增公告,https://data.eastmoney.com/notices/detail/600160/AN202507081705163134.html
2025-07-12,stock,600160.SH,mid,bullish,3,0.74,1.0,巨化股份:巨化股份关于为控股子公司提供担保进展情况的公告,https://data.eastmoney.com/notices/detail/600160/AN202507111706961043.html
2025-08-15,stock,600160.SH,mid,bullish,3,0.74,1.0,巨化股份:巨化股份关于为控股子公司提供担保进展的公告,https://data.eastmoney.com/notices/detail/600160/AN202508141727402462.html
2025-08-28,stock,600160.SH,mid,neutral,2,0.62,1.0,巨化股份:巨化股份2025年“提质增效重回报”专项行动方案执行情况的报告(2025年半年度),https://data.eastmoney.com/notices/detail/600160/AN202508271735387467.html
2025-08-28,stock,600160.SH,mid,neutral,2,0.62,1.0,巨化股份:巨化股份2025年半年度报告,https://data.eastmoney.com/notices/detail/600160/AN202508271735387468.html
2025-08-28,stock,600160.SH,mid,neutral,2,0.62,1.0,巨化股份:巨化股份2025年半年度报告摘要,https://data.eastmoney.com/notices/detail/600160/AN202508271735387466.html
2025-08-28,stock,600160.SH,mid,neutral,2,0.62,1.0,巨化股份:巨化股份关于举办投资者接待日活动的公告,https://data.eastmoney.com/notices/detail/600160/AN202508271735387465.html
2025-08-28,stock,600160.SH,mid,neutral,2,0.62,1.0,巨化股份:巨化股份关于巨化集团财务有限责任公司2025年半年度存款风险评估报告,https://data.eastmoney.com/notices/detail/600160/AN202508271735387464.html
2025-08-28,stock,600160.SH,mid,neutral,2,0.62,1.0,巨化股份:巨化股份董事会九届十九次会议决议公告,https://data.eastmoney.com/notices/detail/600160/AN202508271735387469.html
2025-09-13,stock,600160.SH,mid,neutral,2,0.62,1.0,巨化股份:巨化股份关于召开2025年半年度业绩说明会的公告,https://data.eastmoney.com/notices/detail/600160/AN202509121742349930.html
2025-09-17,stock,600160.SH,mid,bullish,3,0.74,1.0,巨化股份:巨化股份关于为控股子公司提供担保进展的公告,https://data.eastmoney.com/notices/detail/600160/AN202509161744816682.html
2025-09-17,stock,600160.SH,mid,neutral,2,0.62,1.0,巨化股份:巨化股份关于投资者接待日活动召开情况的公告,https://data.eastmoney.com/notices/detail/600160/AN202509161744816683.html
2025-10-24,stock,600160.SH,mid,neutral,2,0.62,1.0,巨化股份:巨化股份2025年1-9月主要经营数据公告,https://data.eastmoney.com/notices/detail/600160/AN202510231767539219.html
2025-10-24,stock,600160.SH,mid,neutral,2,0.62,1.0,巨化股份:巨化股份2025年第三季度报告,https://data.eastmoney.com/notices/detail/600160/AN202510231767539208.html
2025-10-24,stock,600160.SH,mid,neutral,2,0.62,1.0,巨化股份:巨化股份关于取消监事会并修订《公司章程》及相关制度的公告,https://data.eastmoney.com/notices/detail/600160/AN202510231767539205.html
2025-10-24,stock,600160.SH,mid,bullish,3,0.74,1.0,巨化股份:巨化股份关于担保进展情况的公告,https://data.eastmoney.com/notices/detail/600160/AN202510231767539209.html
2025-10-24,stock,600160.SH,mid,neutral,2,0.62,1.0,巨化股份:巨化股份监事会九届十三次会议决议公告,https://data.eastmoney.com/notices/detail/600160/AN202510231767539210.html
2025-10-24,stock,600160.SH,mid,neutral,2,0.62,1.0,巨化股份:巨化股份董事会九届二十次(通讯方式)会议决议公告,https://data.eastmoney.com/notices/detail/600160/AN202510231767539218.html
2025-10-24,stock,600160.SH,mid,neutral,2,0.62,1.0,巨化股份:浙江巨化股份有限公司ESG信息披露管理办法(2025年修订),https://data.eastmoney.com/notices/detail/600160/AN202510231767539201.html
2025-10-24,stock,600160.SH,mid,neutral,2,0.62,1.0,巨化股份:浙江巨化股份有限公司信息披露管理办法(2025年修订),https://data.eastmoney.com/notices/detail/600160/AN202510231767539206.html
2025-10-24,stock,600160.SH,mid,neutral,2,0.62,1.0,巨化股份:浙江巨化股份有限公司关联交易管理规定(2025年修订),https://data.eastmoney.com/notices/detail/600160/AN202510231767539212.html
2025-10-24,stock,600160.SH,mid,neutral,2,0.62,1.0,巨化股份:浙江巨化股份有限公司内幕信息及知情人登记管理办法(2025年修订),https://data.eastmoney.com/notices/detail/600160/AN202510231767539207.html
2025-10-24,stock,600160.SH,mid,neutral,2,0.62,1.0,巨化股份:浙江巨化股份有限公司总经理工作条例(2025年修订),https://data.eastmoney.com/notices/detail/600160/AN202510231767539203.html
2025-10-24,stock,600160.SH,mid,neutral,2,0.62,1.0,巨化股份:浙江巨化股份有限公司投资者关系管理制度(2025年修订),https://data.eastmoney.com/notices/detail/600160/AN202510231767539214.html
2025-10-24,stock,600160.SH,mid,neutral,2,0.62,1.0,巨化股份:浙江巨化股份有限公司独立董事工作制度(2025年修订),https://data.eastmoney.com/notices/detail/600160/AN202510231767539202.html
2025-10-24,stock,600160.SH,mid,neutral,2,0.62,1.0,巨化股份:浙江巨化股份有限公司社会责任制度(2025年修订),https://data.eastmoney.com/notices/detail/600160/AN202510231767539211.html
2025-10-24,stock,600160.SH,mid,neutral,2,0.62,1.0,巨化股份:浙江巨化股份有限公司章程(2025年修订),https://data.eastmoney.com/notices/detail/600160/AN202510231767539213.html
2025-10-24,stock,600160.SH,mid,neutral,2,0.62,1.0,巨化股份:浙江巨化股份有限公司股东会议事规则(2025年修订),https://data.eastmoney.com/notices/detail/600160/AN202510231767539216.html
2025-10-24,stock,600160.SH,mid,neutral,2,0.62,1.0,巨化股份:浙江巨化股份有限公司董事会专门委员会实施细则(2025年修订),https://data.eastmoney.com/notices/detail/600160/AN202510231767539217.html
2025-10-24,stock,600160.SH,mid,neutral,2,0.62,1.0,巨化股份:浙江巨化股份有限公司董事会秘书工作制度(2025年修订),https://data.eastmoney.com/notices/detail/600160/AN202510231767539204.html
2025-10-24,stock,600160.SH,mid,neutral,2,0.62,1.0,巨化股份:浙江巨化股份有限公司董事会议事规则(2025年修订),https://data.eastmoney.com/notices/detail/600160/AN202510231767539215.html
2025-10-24,stock,600160.SH,mid,neutral,2,0.62,1.0,巨化股份:浙江巨化股份有限公司董事和高级管理人员持股及变动管理办法(2025年修订),https://data.eastmoney.com/notices/detail/600160/AN202510231767539200.html
2025-11-06,stock,600160.SH,mid,neutral,2,0.62,1.0,巨化股份:巨化股份关于召开2025年第三季度业绩说明会的公告,https://data.eastmoney.com/notices/detail/600160/AN202511051775618877.html
2025-11-20,stock,600160.SH,mid,neutral,2,0.62,1.0,巨化股份:巨化股份关于董事会秘书离任的公告,https://data.eastmoney.com/notices/detail/600160/AN202511191784305132.html
2025-11-22,stock,600160.SH,mid,bullish,3,0.74,1.0,巨化股份:巨化股份关于为控股子公司提供担保进展的公告,https://data.eastmoney.com/notices/detail/600160/AN202511211785582052.html
2025-12-06,stock,600160.SH,mid,neutral,2,0.62,1.0,巨化股份:巨化股份2025年前三季度利润分配预案公告,https://data.eastmoney.com/notices/detail/600160/AN202512051794526073.html
2025-12-06,stock,600160.SH,mid,neutral,2,0.62,1.0,巨化股份:巨化股份关于召开2025年第二次临时股东大会的通知,https://data.eastmoney.com/notices/detail/600160/AN202512051794526072.html
2025-12-06,stock,600160.SH,mid,neutral,2,0.62,1.0,巨化股份:巨化股份日常关联交易2026年计划的公告,https://data.eastmoney.com/notices/detail/600160/AN202512051794526071.html
2025-12-06,stock,600160.SH,mid,neutral,2,0.62,1.0,巨化股份:巨化股份董事会九届二十一次(通讯方式)会议决议公告,https://data.eastmoney.com/notices/detail/600160/AN202512051794526074.html
2025-12-06,stock,600160.SH,mid,neutral,2,0.62,1.0,巨化股份:巨化股份董事会关于聘任副总经理、董事会秘书的公告,https://data.eastmoney.com/notices/detail/600160/AN202512051794526070.html
2025-12-10,stock,600160.SH,mid,neutral,2,0.62,1.0,巨化股份:巨化股份关于举办投资者接待日活动的公告,https://data.eastmoney.com/notices/detail/600160/AN202512091796958604.html
2025-12-12,stock,600160.SH,mid,neutral,2,0.62,1.0,巨化股份:巨化股份2025年第二次临时股东大会会议资料,https://data.eastmoney.com/notices/detail/600160/AN202512111798326189.html
2025-12-23,stock,600160.SH,mid,bullish,3,0.74,1.0,巨化股份:巨化股份关于为控股子公司提供担保进展的公告,https://data.eastmoney.com/notices/detail/600160/AN202512221805863384.html
2025-12-23,stock,600160.SH,mid,neutral,2,0.62,1.0,巨化股份:巨化股份关于投资者接待日活动情况的公告,https://data.eastmoney.com/notices/detail/600160/AN202512221805863386.html
2025-12-24,stock,600160.SH,mid,neutral,2,0.62,1.0,巨化股份:巨化股份2025年第二次临时股东大会之法律意见书,https://data.eastmoney.com/notices/detail/600160/AN202512231806536402.html
2025-12-24,stock,600160.SH,mid,neutral,2,0.62,1.0,巨化股份:巨化股份2025年第二次临时股东大会决议公告,https://data.eastmoney.com/notices/detail/600160/AN202512231806536403.html
2025-12-24,stock,600160.SH,mid,neutral,2,0.62,1.0,巨化股份:巨化股份关于公司董事辞职及选举职工董事的公告,https://data.eastmoney.com/notices/detail/600160/AN202512231806536404.html
