date,target_type,target,horizon,direction,strength,confidence,source_weight,title,source_url
2023-03-22,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司2022年年度报告摘要,https://data.eastmoney.com/notices/detail/603516/AN202303211584446541.html
2023-03-22,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司2022年度内部控制审计报告,https://data.eastmoney.com/notices/detail/603516/AN202303211584446534.html
2023-03-22,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司2022年度内部控制评价报告,https://data.eastmoney.com/notices/detail/603516/AN202303211584446542.html
2023-03-22,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司2022年度募集资金存放与使用情况鉴证报告,https://data.eastmoney.com/notices/detail/603516/AN202303211584446543.html
2023-03-22,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司2022年度募集资金存放与实际使用情况的专项报告,https://data.eastmoney.com/notices/detail/603516/AN202303211584446527.html
2023-03-22,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司2022年度审计报告,https://data.eastmoney.com/notices/detail/603516/AN202303211584446528.html
2023-03-22,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司2022年度董事会审计委员会履职情况报告,https://data.eastmoney.com/notices/detail/603516/AN202303211584446535.html
2023-03-22,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司关于2022年度利润分配方案的公告,https://data.eastmoney.com/notices/detail/603516/AN202303211584446536.html
2023-03-22,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司关于使用部分闲置自有资金进行现金管理的公告,https://data.eastmoney.com/notices/detail/603516/AN202303211584446544.html
2023-03-22,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司关于公司会计政策变更的公告,https://data.eastmoney.com/notices/detail/603516/AN202303211584446529.html
2023-03-22,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司关于变更注册资本暨修订《公司章程》的公告,https://data.eastmoney.com/notices/detail/603516/AN202303211584446545.html
2023-03-22,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司关于召开2022年年度股东大会的通知,https://data.eastmoney.com/notices/detail/603516/AN202303211584446546.html
2023-03-22,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司关于确认2022年日常关联交易执行情况及2023年预计日常关联交易的公告,https://data.eastmoney.com/notices/detail/603516/AN202303211584446530.html
2023-03-22,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司关于续聘2023年度审计机构的公告,https://data.eastmoney.com/notices/detail/603516/AN202303211584446537.html
2023-03-22,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司独立董事2022年度履职报告,https://data.eastmoney.com/notices/detail/603516/AN202303211584446531.html
2023-03-22,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司独立董事关于公司2022年度对外担保情况的专项说明,https://data.eastmoney.com/notices/detail/603516/AN202303211584446532.html
2023-03-22,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司独立董事关于第三届董事会第十七次会议相关事项的事前认可意见,https://data.eastmoney.com/notices/detail/603516/AN202303211584446547.html
2023-03-22,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司独立董事关于第三届董事会第十七次会议相关事项的独立意见,https://data.eastmoney.com/notices/detail/603516/AN202303211584446548.html
2023-03-22,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司章程,https://data.eastmoney.com/notices/detail/603516/AN202303211584446549.html
2023-03-22,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司第三届监事会第十三次会议决议公告,https://data.eastmoney.com/notices/detail/603516/AN202303211584446538.html
2023-03-22,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司第三届董事会第十七次会议决议公告,https://data.eastmoney.com/notices/detail/603516/AN202303211584446550.html
2023-03-22,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司非经营性资金占用及其他关联资金往来情况的专项报告,https://data.eastmoney.com/notices/detail/603516/AN202303211584446551.html
2023-04-04,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司2022年年度股东大会会议资料,https://data.eastmoney.com/notices/detail/603516/AN202304031585040713.html
2023-04-04,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司关于可转债转股结果暨股份变动的公告,https://data.eastmoney.com/notices/detail/603516/AN202304031585040754.html
2023-04-12,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京国枫律师事务所关于北京淳中科技股份有限公司2022年年度股东大会法律意见书,https://data.eastmoney.com/notices/detail/603516/AN202304111585332246.html
2023-04-12,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司2022年年度股东大会决议公告,https://data.eastmoney.com/notices/detail/603516/AN202304111585332245.html
2023-04-18,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司2023年第一季度报告,https://data.eastmoney.com/notices/detail/603516/AN202304171585502690.html
2023-04-18,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司第三届监事会第十四次会议决议公告,https://data.eastmoney.com/notices/detail/603516/AN202304171585502693.html
2023-04-18,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司第三届董事会第十八次会议决议公告,https://data.eastmoney.com/notices/detail/603516/AN202304171585502694.html
2023-04-21,stock,603516.SH,mid,bearish,4,0.82,1.0,淳中科技:北京淳中科技股份有限公司股东及董监高减持股份计划公告,https://data.eastmoney.com/notices/detail/603516/AN202304201585619354.html
2023-04-27,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司关于召开2022年度业绩说明会的公告,https://data.eastmoney.com/notices/detail/603516/AN202304261585875573.html
2023-04-27,stock,603516.SH,mid,bearish,4,0.82,1.0,淳中科技:北京淳中科技股份有限公司关于股东及董监高减持股份结果暨权益变动达到1%的公告,https://data.eastmoney.com/notices/detail/603516/AN202304261585875575.html
2023-04-28,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:上海荣正企业咨询服务(集团)股份有限公司关于北京淳中科技股份有限公司2023年员工持股计划(草案)之独立财务顾问报告,https://data.eastmoney.com/notices/detail/603516/AN202304271585970596.html
2023-04-28,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:上海荣正企业咨询服务(集团)股份有限公司关于北京淳中科技股份有限公司2023年股票期权激励计划(草案)之独立财务顾问报告,https://data.eastmoney.com/notices/detail/603516/AN202304271585970597.html
2023-04-28,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京国枫律师事务所关于北京淳中科技股份有限公司2023年股票期权激励计划(草案)的法律意见书,https://data.eastmoney.com/notices/detail/603516/AN202304271585970598.html
2023-04-28,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京国枫律师事务所关于北京淳中科技股份有限公司实施2023年员工持股计划的法律意见书,https://data.eastmoney.com/notices/detail/603516/AN202304271585970599.html
2023-04-28,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司2023年员工持股计划(草案),https://data.eastmoney.com/notices/detail/603516/AN202304271585970640.html
2023-04-28,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司2023年员工持股计划(草案)摘要,https://data.eastmoney.com/notices/detail/603516/AN202304271585970601.html
2023-04-28,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司2023年员工持股计划管理办法,https://data.eastmoney.com/notices/detail/603516/AN202304271585970600.html
2023-04-28,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司2023年第二次职工代表大会会议决议公告,https://data.eastmoney.com/notices/detail/603516/AN202304271585970619.html
2023-04-28,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司2023年股票期权激励计划(草案),https://data.eastmoney.com/notices/detail/603516/AN202304271585970620.html
2023-04-28,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司2023年股票期权激励计划(草案)摘要公告,https://data.eastmoney.com/notices/detail/603516/AN202304271585970621.html
2023-04-28,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司2023年股票期权激励计划实施考核管理办法,https://data.eastmoney.com/notices/detail/603516/AN202304271585970602.html
2023-04-28,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司关于召开2023年第二次临时股东大会的通知,https://data.eastmoney.com/notices/detail/603516/AN202304271585970603.html
2023-04-28,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司关于独立董事公开征集投票权的公告,https://data.eastmoney.com/notices/detail/603516/AN202304271585970604.html
2023-04-28,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司独立董事关于第三届董事会第十九次会议相关事项的独立意见,https://data.eastmoney.com/notices/detail/603516/AN202304271585970605.html
2023-04-28,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司监事会关于公司2023年员工持股计划相关事项的审核意见,https://data.eastmoney.com/notices/detail/603516/AN202304271585970622.html
2023-04-28,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司监事会关于公司2023年股票期权激励计划(草案)及相关事项的核查意见,https://data.eastmoney.com/notices/detail/603516/AN202304271585970623.html
2023-04-28,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司第三届监事会第十五次会议决议公告,https://data.eastmoney.com/notices/detail/603516/AN202304271585970624.html
2023-04-28,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司第三届董事会第十九次会议决议公告,https://data.eastmoney.com/notices/detail/603516/AN202304271585970625.html
2023-04-29,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司2023年员工持股计划(草案),https://data.eastmoney.com/notices/detail/603516/AN202304281586061918.html
2023-04-29,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司2023年员工持股计划(草案)摘要,https://data.eastmoney.com/notices/detail/603516/AN202304281586061950.html
2023-05-05,stock,603516.SH,mid,bullish,3,0.74,1.0,淳中科技:北京淳中科技股份有限公司关于公司股东完成证券过户登记的公告,https://data.eastmoney.com/notices/detail/603516/AN202305041586264033.html
2023-05-05,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司关于实施2022年度权益分派时“淳中转债”停止转股的提示性公告,https://data.eastmoney.com/notices/detail/603516/AN202305041586264034.html
2023-05-09,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司监事会关于公司2023年股票期权激励计划激励对象名单的核查意见及公示情况说明,https://data.eastmoney.com/notices/detail/603516/AN202305081586361410.html
2023-05-10,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司2023年第二次临时股东大会会议资料,https://data.eastmoney.com/notices/detail/603516/AN202305091586401060.html
2023-05-10,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司关于可转换公司债券2023年跟踪评级结果的公告,https://data.eastmoney.com/notices/detail/603516/AN202305091586403680.html
2023-05-10,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司可转换公司债券2023年跟踪评级报告,https://data.eastmoney.com/notices/detail/603516/AN202305091586403682.html
2023-05-12,stock,603516.SH,mid,bullish,4,0.82,1.0,淳中科技:北京国枫律师事务所关于北京淳中科技股份有限公司差异化分红事项的法律意见书,https://data.eastmoney.com/notices/detail/603516/AN202305111586499643.html
2023-05-12,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司2022年年度权益分派实施公告,https://data.eastmoney.com/notices/detail/603516/AN202305111586499645.html
2023-05-12,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司关于2022年度权益分派调整可转债转股价格的公告,https://data.eastmoney.com/notices/detail/603516/AN202305111586499646.html
2023-05-17,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京国枫律师事务所关于北京淳中科技股份有限公司2023年第二次临时股东大会法律意见书,https://data.eastmoney.com/notices/detail/603516/AN202305161586691224.html
2023-05-17,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司2023年员工持股计划,https://data.eastmoney.com/notices/detail/603516/AN202305161586691225.html
2023-05-17,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司2023年第二次临时股东大会决议公告,https://data.eastmoney.com/notices/detail/603516/AN202305161586691217.html
2023-05-17,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司2023年股票期权激励计划,https://data.eastmoney.com/notices/detail/603516/AN202305161586691226.html
2023-05-17,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司关于公司2023年股票期权激励计划内幕信息知情人买卖公司股票情况的自查报告,https://data.eastmoney.com/notices/detail/603516/AN202305161586691207.html
2023-05-18,stock,603516.SH,mid,bearish,3,0.74,1.0,淳中科技:北京淳中科技股份有限公司股东及董监高集中竞价减持股份进展公告,https://data.eastmoney.com/notices/detail/603516/AN202305171586718865.html
2023-05-20,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:上海荣正企业咨询服务(集团)股份有限公司关于北京淳中科技股份有限公司2023年股票期权激励计划调整及授予相关事项之独立财务顾问报告,https://data.eastmoney.com/notices/detail/603516/AN202305191586976419.html
2023-05-20,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京国枫律师事务所关于北京淳中科技股份有限公司2023年股票期权激励计划相关事项调整及首次授予事项的法律意见书,https://data.eastmoney.com/notices/detail/603516/AN202305191586976445.html
2023-05-20,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司2023年股票期权激励计划激励对象名单,https://data.eastmoney.com/notices/detail/603516/AN202305191586976441.html
2023-05-20,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司关于向2023年股票期权激励计划激励对象授予股票期权的公告,https://data.eastmoney.com/notices/detail/603516/AN202305191586976420.html
2023-05-20,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司关于调整2023年股票期权激励计划行权价格的公告,https://data.eastmoney.com/notices/detail/603516/AN202305191586976432.html
2023-05-20,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司独立董事关于第三届董事会第二十次会议相关事项的独立意见,https://data.eastmoney.com/notices/detail/603516/AN202305191586976436.html
2023-05-20,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司监事会关于2023年股票期权激励计划授予相关事项的核查意见,https://data.eastmoney.com/notices/detail/603516/AN202305191586976421.html
2023-05-20,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司第三届监事会第十六次会议决议公告,https://data.eastmoney.com/notices/detail/603516/AN202305191586976433.html
2023-05-20,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司第三届董事会第二十次会议决议公告,https://data.eastmoney.com/notices/detail/603516/AN202305191586976438.html
2023-06-01,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司关于转让股权投资基金份额的公告,https://data.eastmoney.com/notices/detail/603516/AN202305311587388121.html
2023-06-09,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司关于“淳中转债”预计满足赎回条件的提示性公告,https://data.eastmoney.com/notices/detail/603516/AN202306081590595069.html
2023-06-09,stock,603516.SH,mid,bearish,3,0.74,1.0,淳中科技:北京淳中科技股份有限公司关于控股股东、实际控制人部分股份质押的公告,https://data.eastmoney.com/notices/detail/603516/AN202306081590595071.html
2023-06-10,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司关于2023年股票期权激励计划实际授予情况说明的公告,https://data.eastmoney.com/notices/detail/603516/AN202306091590678900.html
2023-06-21,stock,603516.SH,mid,bullish,3,0.74,1.0,淳中科技:北京淳中科技股份有限公司关于2023年股票期权激励计划授予登记完成的公告,https://data.eastmoney.com/notices/detail/603516/AN202306201591093027.html
2023-06-21,stock,603516.SH,mid,bearish,4,0.82,1.0,淳中科技:北京淳中科技股份有限公司关于股东及董监高减持股份结果暨权益变动达到1%的公告,https://data.eastmoney.com/notices/detail/603516/AN202306201591093025.html
2023-06-21,stock,603516.SH,mid,bearish,3,0.74,1.0,淳中科技:北京淳中科技股份有限公司股东及董监高集中竞价减持股份进展公告,https://data.eastmoney.com/notices/detail/603516/AN202306201591093026.html
2023-06-27,stock,603516.SH,mid,bearish,4,0.82,1.0,淳中科技:北京淳中科技股份有限公司股东及董监高集中竞价减持股份结果公告,https://data.eastmoney.com/notices/detail/603516/AN202306261591293691.html
2023-06-28,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司公开发行可转换公司债券受托管理事务报告(2022年度),https://data.eastmoney.com/notices/detail/603516/AN202306271591723883.html
2023-07-04,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司关于可转债转股结果暨股份变动的公告,https://data.eastmoney.com/notices/detail/603516/AN202307031591999641.html
2023-07-13,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司关于“淳中转债”2023年付息公告,https://data.eastmoney.com/notices/detail/603516/AN202307121592214457.html
2023-07-15,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司2023年半年度业绩预告,https://data.eastmoney.com/notices/detail/603516/AN202307141592281277.html
2023-07-18,stock,603516.SH,mid,bullish,3,0.74,1.0,淳中科技:北京淳中科技股份有限公司关于2023年员工持股计划完成非交易过户的公告,https://data.eastmoney.com/notices/detail/603516/AN202307171592337138.html
2023-07-18,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司关于归还募集资金的公告,https://data.eastmoney.com/notices/detail/603516/AN202307171592337135.html
2023-07-19,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司关于2023年员工持股计划第一次持有人会议决议公告,https://data.eastmoney.com/notices/detail/603516/AN202307181592390172.html
2023-07-19,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司关于注销部分募集资金专户的公告,https://data.eastmoney.com/notices/detail/603516/AN202307181592390171.html
2023-07-20,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:中山证券有限责任公司关于北京淳中科技股份有限公司使用闲置募集资金暂时补充流动资金的核查意见,https://data.eastmoney.com/notices/detail/603516/AN202307191592428438.html
2023-07-20,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:中山证券有限责任公司关于北京淳中科技股份有限公司使用闲置募集资金进行现金管理的核查意见,https://data.eastmoney.com/notices/detail/603516/AN202307191592428435.html
2023-07-20,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司关于使用闲置募集资金暂时补充流动资金的公告,https://data.eastmoney.com/notices/detail/603516/AN202307191592428437.html
2023-07-20,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司关于使用闲置募集资金进行现金管理的公告,https://data.eastmoney.com/notices/detail/603516/AN202307191592428436.html
2023-07-20,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司独立董事关于第三届董事会第二十一次会议相关事项的独立意见,https://data.eastmoney.com/notices/detail/603516/AN202307191592428440.html
2023-07-20,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司第三届监事会第十七次会议决议公告,https://data.eastmoney.com/notices/detail/603516/AN202307191592428441.html
2023-07-20,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司第三届董事会第二十一次会议决议公告,https://data.eastmoney.com/notices/detail/603516/AN202307191592428442.html
2023-07-27,stock,603516.SH,mid,bullish,3,0.74,1.0,淳中科技:北京淳中科技股份有限公司关于完成工商变更登记的公告,https://data.eastmoney.com/notices/detail/603516/AN202307261592673170.html
2023-07-27,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司章程,https://data.eastmoney.com/notices/detail/603516/AN202307261592673169.html
2023-08-02,stock,603516.SH,mid,neutral,2,0.62,1.0,淳中科技:北京淳中科技股份有限公司2023年半年度募集资金存放与实际使用情况的专项报告,https://data.eastmoney.com/notices/detail/603516/AN202308011593005850.html
